0.011198294,No.,Variety,Item,Causation,Cr,CrLocus,CrSynt,CrSem,CrPers,CrDef,CrIntent,ModalVerb,CseModality,CseAdverb,CseAdv,CseNeg,Ce,CeSynt,CeSem,CePers,CeDef,CeControl,CeRole,CsedModalVerb,CsedModality,CsedAdverb,CsedAdv,CsedNeg,CrCeCoref,Pred,PredSynt,PredSem,CsedProsody,CsedSemS,CsedSemT,Structure,ClauseType
0.70270862,2836,sg,rang,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,作出,trans,atelic,pstv,social,social,sg,simple
0.762193293,503,tw,shi,yes,台北縣帆船委員會,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,風帆點點,idiom,atelic,pstv,phy,phy,mul,simple
0.648701178,1098,ml,shi,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,更加,degree,no,no,密切,adj,state,pstv,social,social,sg,simple
0.251093981,504,tw,shi,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,def,yes,expcer,NA,none,更加,degree,no,no,重視,trans,state,ntrl,social,social,sg,simple
0.710485392,1013,sg,shi,yes,自由党主席田北俊,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,无法,ability,NA,none,yes,no,掌握,trans,telic,neg,phy,social,mul,simple
0.731952349,655,ml,rang,yes,NA,adjacent,pron,anim,1,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,欣赏,trans,atelic,pstv,ment,ment,sg,simple
0.45771323,1103,ml,shi,yes,NA,adjacent,vp,event,na,na,unintent,可,ability,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,欣赏到,trans,telic,pstv,phy,phy,sg,simple
0.258976535,1104,ml,shi,yes,NA,distant,cl,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,能,ability,NA,none,no,no,看到,trans,telic,pstv,phy,phy,mul,simple
0.481056575,1015,sg,shi,yes,台湾的美食、夜市、以及许多自然景观等,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,乐而忘返,idiom,state,pstv,ment,ment,sg,simple
0.17348578,2850,sg,rang,yes,NA,implicit,na,na,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,心花怒放,idiom,state,pstv,phy,ment,sg,simple
0.834207874,652,ml,rang,yes,NA,adjacent,np,inanim,3,def,unintent,可以,ability,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,看到,trans,telic,ntrl,phy,phy,sg,simple
0.175948085,1111,ml,shi,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,湛江港,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,拥有,trans,state,ntrl,phy,phy,sg,simple
0.172611859,507,tw,shi,yes,外交部,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,成為,copula,telic,ntrl,phy,social,sg,simple
0.692546357,1723,tw,rang,yes,NA,distant,np,anim,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,立足,trans,telic,pstv,phy,social,sg,simple
0.516390068,1115,ml,shi,yes,钱树信,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,再现,trans,telic,pstv,social,social,sg,simple
0.782877043,1728,tw,rang,yes,NA,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,event,3,def,no,patient,NA,none,NA,none,no,no,擴大,intrans,atelic,neg,phy,phy,sg,simple
0.283583658,367,tw,ling,yes,NA,adjacent,np,event,3,def,unintent,NA,none,也,range,no,NA,np,inanim,3,indef,no,theme,NA,none,更加,degree,no,no,难以捉摸,idiom,state,ntrl,phy,phy,sg,simple
0.902524869,2867,sg,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,焕发出,trans,telic,pstv,phy,phy,sg,simple
0.698201153,1021,sg,shi,yes,球员,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,patient,可能,poss,NA,none,no,no,面临,trans,state,neg,phy,social,sg,simple
0.788490179,1738,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,能,ability,NA,none,no,no,有,trans,telic,ntrl,social,social,sg,simple
0.667010691,510,tw,shi,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,十分,degree,no,no,具有,trans,state,pstv,social,social,mul,simple
0.317045246,1739,tw,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,走向,trans,atelic,ntrl,phy,social,sg,simple
0.603860704,2875,sg,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,theme,NA,none,更,degree,no,no,显得,trans,state,pstv,social,social,sg,simple
0.65243163,1024,sg,shi,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,patient,无法,ability,宁静地,manner,yes,no,阅读,intrans,atelic,neg,phy,phy,sg,simple
0.427237464,1743,tw,rang,yes,帕沃維奇,distant,np,anim,3,def,unintent,NA,none,也,range,no,NA,np,anim,3,def,no,befry,NA,none,从此,time,no,no,領先,intrans,telic,ntrl,phy,social,sg,simple
0.000176106,2879,sg,rang,yes,交通警署,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,可以,ability,NA,none,no,no,陪伴,trans,atelic,pstv,phy,phy,mul,simple
0.886318163,1745,tw,rang,yes,NA,distant,np,anim,3,indef,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,煩憂,adj,state,neg,ment,ment,sg,simple
0.177741876,1027,sg,shi,yes,这个配套,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,节省,trans,atelic,pstv,social,social,sg,simple
0.191587346,2895,sg,rang,yes,一赌下去,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,NA,none,no,no,背上,trans,telic,neg,phy,social,sg,simple
0.757991528,1011,sg,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,都,range,no,no,觉得,trans,state,ntrl,ment,ment,sg,simple
0.760176288,1125,ml,shi,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,event,3,def,no,patient,NA,none,NA,none,no,no,变为,copula,telic,pstv,phy,social,sg,simple
0.502508873,670,ml,rang,yes,NA,distant,cl,event,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,agent,NA,none,及早,time,no,no,保驾护航,idiom,atelic,pstv,phy,social,sg,simple
0.36504126,1127,ml,shi,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,yes,no,增长,intrans,atelic,ntrl,phy,social,sg,simple
0.983854866,1012,sg,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,不禁,oth,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,怀疑,trans,state,ntrl,ment,ment,sg,simple
0.17929416,1763,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,也,range,no,NA,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,共襄盛舉,idiom,telic,pstv,social,social,mul,simple
0.111570637,1764,tw,rang,yes,NA,distant,pron,anim,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,得以,ability,NA,none,no,no,薪傳,intrans,atelic,pstv,social,social,sg,simple
0.546761863,514,tw,shi,yes,NA,adjacent,np,event,3,indef,unintent,NA,none,已,time,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,注滿,intrans,telic,ntrl,phy,phy,sg,simple
0.607068745,1765,tw,rang,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,恢復,trans,telic,pstv,phy,social,sg,simple
0.928759017,370,tw,ling,yes,NA,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,耳目一新,idiom,telic,ntrl,phy,ment,sg,simple
0.393837436,1769,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,熱鬧,adj,state,pstv,social,social,sg,simple
0.330061454,2910,sg,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,感到,trans,state,pstv,ment,ment,sg,simple
0.985881576,1774,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,能,ability,近距離地,manner,no,no,共聚,intrans,telic,pstv,phy,phy,sg,simple
0.60000898,2914,sg,rang,yes,NA,adjacent,np,anim,3,def,intent,不会,poss,NA,none,yes,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,失望,adj,state,neg,ment,ment,sg,simple
0.823085412,517,tw,shi,yes,此一措施,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,球迷鼓譟情緒,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,渐趋,copula,atelic,pstv,phy,ment,sg,simple
0.191782807,1134,ml,shi,yes,当今的底板、胶皮和胶水,adjacent,np,inanim,3,indef,unintent,NA,none,已经,time,no,球速;旋转,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,越来越快,idiom,atelic,ntrl,phy,phy,mul,simple
0.745576533,520,tw,shi,yes,新疆生產建設兵團石河子墾區,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,重現生機,idiom,telic,pstv,phy,phy,sg,simple
0.461130653,1781,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,pstv,ment,ment,sg,simple
0.646907135,1782,tw,rang,yes,NA,distant,na,na,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,結合,trans,telic,pstv,phy,social,sg,simple
0.21539355,1786,tw,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,變得,copula,telic,pstv,phy,phy,sg,simple
0.081318681,1140,ml,shi,yes,NA,adjacent,np,event,3,indef,unintent,NA,none,正在,time,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,消失,intrans,telic,neg,phy,phy,sg,simple
0.155488589,2933,sg,rang,yes,NA,adjacent,np,anim,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,充满,trans,state,pstv,phy,social,sg,simple
0.303836746,522,tw,shi,yes,NA,adjacent,np,inanim,3,indef,unintent,NA,none,將,time,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,下降,intrans,atelic,neg,phy,social,sg,simple
0.559720839,1794,tw,rang,yes,NA,distant,np,inanim,3,def,unintent,可以,ability,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,安心,manner,no,no,住,intrans,state,pstv,phy,ment,sg,simple
0.756371018,1168,ml,shi,yes,小将王珂和外援佩特科维奇,distant,cl,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,NA,none,no,no,领先,intrans,telic,ntrl,phy,social,sg,simple
0.57636841,569,tw,shi,yes,NA,adjacent2,cl,event,na,na,unintent,就会,poss,NA,none,no,NA,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,採取,trans,telic,neg,phy,phy,sg,simple
0.821875533,373,tw,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,深惡痛絕,idiom,state,neg,ment,ment,sg,simple
0.219925631,374,tw,ling,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,提心吊膽,idiom,state,neg,phy,ment,sg,simple
0.132705467,1020,sg,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,大增,intrans,atelic,ntrl,phy,social,sg,simple
0.55344405,1812,tw,rang,yes,NA,distant,na,na,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,patient,NA,none,NA,none,no,no,做,trans,atelic,ntrl,phy,phy,sg,simple
0.107898756,1815,tw,rang,yes,NA,distant,np,anim,3,indef,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,做,trans,atelic,ntrl,phy,phy,sg,simple
0.173813709,1816,tw,rang,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,獲得,trans,telic,pstv,phy,phy,sg,simple
0.380357478,1077,sg,shi,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,agent,无法,ability,NA,none,yes,no,贴着,trans,state,pstv,phy,phy,sg,simple
0.589732687,1820,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,覺得,trans,state,ntrl,ment,ment,sg,simple
0.463853325,689,ml,rang,yes,NA,adjacent,np,anim,3,def,intent,会,poss,NA,none,no,NA,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,搭档,trans,atelic,ntrl,phy,phy,sg,simple
0.727707802,1822,tw,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,有,trans,telic,pstv,social,social,sg,simple
0.707144045,1084,sg,shi,yes,后者的射门,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,NA,none,no,no,领先,intrans,telic,ntrl,phy,social,sg,simple
0.073839824,1027,sg,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,出冷汗,intrans,atelic,neg,phy,ment,sg,simple
0.094122602,1092,sg,shi,yes,患风湿和骨关节病的人,distant,np,anim,3,indef,unintent,NA,none,NA,none,yes,NA,np,inanim,3,indef,no,patient,NA,none,直接,manner,no,no,接触,trans,atelic,ntrl,phy,phy,sg,simple
0.780510605,2974,sg,rang,yes,NA,distant,cl,event,3,indef,unintent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,manner,no,no,逝,intrans,telic,ntrl,phy,phy,sg,simple
0.130395425,579,tw,shi,yes,NA,adjacent,vp,event,na,na,unintent,会,ability,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,止癢,intrans,telic,pstv,phy,phy,sg,simple
0.69202944,1094,sg,shi,yes,NA,adjacent,np,event,3,indef,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,遭到,trans,telic,neg,phy,social,sg,simple
0.744056319,1825,tw,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,留下,trans,state,pstv,phy,ment,sg,simple
0.327819339,1190,ml,shi,yes,NA,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,超过,trans,telic,ntrl,phy,social,sg,simple
0.589290499,583,tw,shi,yes,NA,adjacent,np,event,3,def,unintent,NA,none,已,time,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,身心俱疲,idiom,state,neg,ment,social,sg,simple
0.958693633,585,tw,shi,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,可以,ability,NA,none,no,no,運用,trans,atelic,ntrl,social,social,mul,simple
0.357291544,1830,tw,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,無法,ability,NA,none,yes,no,排入,intrans,telic,neg,phy,social,sg,simple
0.209166759,1835,tw,rang,yes,NA,distant,na,na,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,早日,time,no,no,通過,intrans,telic,ntrl,phy,social,sg,simple
0.840050928,1838,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,event,3,indef,no,theme,可以,ability,更,degree,no,no,精彩,adj,state,pstv,ment,ment,mul,simple
0.167050953,1839,tw,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,能,ability,NA,none,no,no,設置,trans,telic,pstv,phy,phy,sg,simple
0.707251368,1841,tw,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,大白,adj,telic,pstv,phy,social,sg,simple
0.427398534,1844,tw,rang,yes,NA,adjacent,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,expcer,NA,none,几乎,degree,yes,no,不見天日,idiom,state,neg,phy,social,sg,simple
0.43637433,1845,tw,rang,yes,NA,distant,pron,anim,2,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,冒出,intrans,telic,ntrl,phy,social,sg,simple
0.086400991,1197,ml,shi,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,NA,none,no,no,失去,trans,telic,neg,phy,phy,sg,simple
0.850443795,589,tw,shi,yes,NA,adjacent,np,inanim,3,def,unintent,NA,none,通常,time,no,NA,np,anim,3,indef,no,agent,能,ability,NA,none,no,no,完成,trans,telic,neg,phy,social,sg,simple
0.904601754,2990,sg,rang,yes,NA,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,了解到,trans,telic,ntrl,ment,social,sg,simple
0.013681319,2994,sg,rang,yes,NA,adjacent,pron,anim,1,def,intent,要,incl,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,更,degree,no,no,有,trans,telic,pstv,social,social,sg,simple
0.387128336,1200,ml,shi,yes,一些地方,distant,cl,event,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,逐步,manner,no,no,规范,adj,state,pstv,social,social,sg,simple
0.123242556,1851,tw,rang,yes,NA,distant,np,anim,3,indef,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,體認,trans,telic,pstv,social,social,mul,simple
0.350125208,1852,tw,rang,yes,NA,adjacent,np,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,很快,time,no,no,知道,trans,telic,pstv,ment,social,sg,simple
0.909108927,1856,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,獲得,trans,telic,pstv,social,social,sg,simple
0.512432056,1103,sg,shi,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,逐渐,time,no,no,成为,copula,telic,ntrl,phy,social,sg,simple
0.130419848,701,ml,rang,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,意识到,trans,telic,ntrl,ment,ment,sg,simple
0.524282153,1204,ml,shi,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,颇为,degree,no,no,意外,adj,state,ntrl,ment,ment,sg,simple
0.572577108,1866,tw,rang,yes,NA,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,agent,NA,none,NA,none,no,no,帶動,trans,telic,pstv,phy,social,sg,simple
0.46294433,1868,tw,rang,yes,由台中長榮桂冠酒店,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,度過,trans,telic,pstv,social,social,sg,simple
0.396309068,1871,tw,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,組成,trans,telic,ntrl,social,social,mul,simple
0.002701807,1106,sg,shi,yes,NA,adjacent,pron,event,3,def,unintent,可能会,poss,NA,none,no,NA,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,窥听,trans,atelic,neg,phy,phy,mul,simple
0.545456943,1107,sg,shi,yes,我们,distant,pron,anim,1,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,放眼世界,intrans,state,ntrl,phy,social,mul,simple
0.68303472,606,tw,shi,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,较为,degree,no,no,凌亂,adj,state,neg,phy,social,sg,simple
0.44796271,1112,sg,shi,yes,米罗的画作和雕塑,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,theme,NA,none,NA,none,no,no,成为,copula,telic,pstv,phy,social,mul,simple
0.514652845,3018,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,充沛,adj,state,pstv,phy,phy,sg,simple
0.588692506,1885,tw,rang,yes,NA,adjacent,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,喝药,intrans,telic,ntrl,phy,phy,sg,simple
0.7084376,1113,sg,shi,yes,一些人,distant,cl,event,3,indef,intent,NA,none,NA,none,no,系统,np,inanim,3,indef,no,theme,无法,ability,NA,none,yes,no,辨认,trans,telic,neg,phy,phy,sg,simple
0.202276055,608,tw,shi,yes,他,distant,cl,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,theme,NA,none,NA,none,no,no,成為,copula,telic,ntrl,phy,social,sg,simple
0.929639692,3019,sg,rang,yes,NA,distant,np,anim,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,松懈,intrans,telic,pstv,phy,ment,sg,simple
0.57808306,1890,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,可以,ability,NA,none,no,no,重建,trans,atelic,ntrl,phy,phy,mul,simple
0.714118889,610,tw,shi,yes,NA,adjacent,vp,event,na,na,unintent,NA,none,将,time,no,結論,np,inanim,3,indef,no,patient,會,none,NA,none,no,no,产生,trans,telic,neg,phy,social,sg,simple
0.078525581,1898,tw,rang,yes,NA,adjacent,np,event,3,indef,unintent,能,ability,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,順暢,manner,no,no,順暢,adj,state,pstv,phy,social,sg,simple
0.06472604,611,tw,shi,yes,復議案,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,event,3,def,no,patient,NA,none,NA,none,no,no,产生,trans,telic,ntrl,phy,social,sg,simple
0.714371286,1906,tw,rang,yes,NA,distant,cl,event,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,付委,intrans,telic,ntrl,social,social,sg,simple
0.465010284,1912,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,通过,intrans,telic,ntrl,phy,social,sg,simple
0.0999848,3020,sg,rang,yes,NA,adjacent,vp,event,na,na,unintent,势必会,poss,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,yes,透支,intrans,telic,neg,phy,phy,sg,simple
0.757087946,3021,sg,rang,yes,查尔顿,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,NA,none,no,no,获得,trans,telic,ntrl,phy,phy,sg,simple
0.918551083,3022,sg,rang,yes,NA,distant,cl,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,再次,time,no,no,称霸,trans,telic,pstv,social,social,sg,simple
0.111640392,3023,sg,rang,yes,阿申纳中卫基翁（MartinKeown）,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,NA,none,no,no,获得,trans,telic,neg,phy,phy,sg,simple
0.476113639,1213,ml,shi,yes,内地,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,增至,trans,telic,ntrl,phy,social,sg,simple
