0.011198294,No.,Variety,Item,Causation,CrLocus,CrSynt,CrSem,CrPers,CrDef,CrIntent,ModalVerb,CseModality,CseAdverb,CseAdv,CseNeg,CeSynt,CeSem,CePers,CeDef,CeControl,CeRole,CsedModalVerb,CsedModality,CsedAdverb,CsedAdv,CsedNeg,CrCeCoref,Pred,PredSynt,PredSem,CsedProsody,CsedSemS,CsedSemT,Structure,ClauseType
0.252033985,1168,sg,shi,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,___,copula,telic,pstv,phy,phy,mul,simple
0.76264981,1170,sg,shi,yes,distant,pron,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,___,copula,telic,pstv,phy,phy,sg,simple
0.784053353,1172,sg,shi,yes,distant,pron,inanim,3,def,unintent,_,ability,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,????_,trans,telic,pstv,phy,phy,sg,simple
0.444044651,1166,sg,shi,yes,distant,vp,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,___,trans,telic,pstv,phy,phy,mul,simple
0.455662348,635,tw,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,___,copula,telic,ntrl,phy,social,sg,simple
0.151506849,1950,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,????,time,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,trans,telic,neg,phy,ment,sg,simple
0.087795713,1285,ml,shi,yes,implicit,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,??????,intrans,telic,ntrl,phy,phy,sg,simple
0.880175592,3103,sg,rang,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??__,intrans,atelic,pstv,phy,phy,sg,simple
0.580171054,3104,sg,rang,yes,implicit,na,na,na,na,intent,??,nece,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??__,intrans,state,ntrl,phy,ment,sg,simple
0.380131633,3109,sg,rang,yes,implicit,na,na,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??_,trans,atelic,pstv,phy,phy,sg,simple
0.891200182,1181,sg,shi,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,___,trans,telic,ntrl,phy,social,sg,simple
0.390596663,1183,sg,shi,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,simple
0.173203625,3153,sg,rang,yes,distant,pron,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,yes,expcer,NA,none,??__,degree,no,no,____,intrans,telic,pstv,phy,ment,sg,simple
0.483350028,766,ml,rang,yes,adjacent,pron,anim,3,def,intent,NA,none,NA,none,no,np,event,3,def,no,theme,NA,none,NA,none,no,no,__??,copula,telic,pstv,phy,ment,sg,simple
0.585449949,1295,ml,shi,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,??_,time,no,no,___,intrans,atelic,pstv,phy,social,sg,simple
0.372020935,1063,sg,ling,yes,adjacent,np,anim,3,def,unintent,NA,none,??__,time,no,np,inanim,3,indef,no,expcer,NA,none,NA,none,no,no,????__??_,idiom,telic,ntrl,phy,social,sg,simple
0.074401012,1296,ml,shi,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,????____,idiom,telic,pstv,phy,phy,sg,simple
0.515831762,1202,sg,shi,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,___,intrans,atelic,neg,phy,phy,sg,simple
0.057096864,770,ml,rang,yes,adjacent,pron,anim,1,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,????,manner,no,no,__??,intrans,state,ntrl,social,social,sg,simple
0.093505411,773,ml,rang,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,yes,agent,??__,ability,_,time,yes,no,??__,intrans,state,ntrl,phy,social,mul,simple
0.09735909,1305,ml,shi,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,yes,no,??,adj,state,neg,phy,social,sg,simple
0.583118642,1207,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,??__,trans,telic,ntrl,phy,phy,sg,simple
0.505435022,3178,sg,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,yes,no,??__,adj,state,neg,ment,ment,sg,simple
0.453383904,1210,sg,shi,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,np,event,3,def,no,theme,NA,none,_,range,no,no,_,trans,telic,ntrl,phy,phy,sg,simple
0.011789468,777,ml,rang,yes,distant,na,na,1,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,??__,trans,telic,pstv,social,social,sg,simple
0.642253454,778,ml,rang,yes,distant,pron,anim,1,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,__??,copula,telic,pstv,phy,phy,sg,simple
0.052121465,1311,ml,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,????,time,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,__,trans,telic,neg,phy,phy,sg,simple
0.450870193,3180,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,__,trans,telic,pstv,phy,social,sg,simple
0.301953253,1987,tw,rang,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,_,range,no,no,___,trans,state,pstv,phy,ment,sg,simple
0.723120835,391,tw,ling,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,simple
0.772869107,1071,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??_??,adj,state,neg,ment,ment,sg,simple
0.515931525,1217,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,??__,time,no,no,___,trans,telic,ntrl,phy,social,sg,simple
0.33776379,3184,sg,rang,yes,adjacent,cl,event,3,def,unintent,NA,none,??,range,no,np,anim,3,def,no,patient,NA,none,??_,time,no,no,????_,intrans,atelic,ntrl,social,social,sg,simple
0.261671236,650,tw,shi,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,NA,none,no,no,___,copula,telic,ntrl,phy,social,mul,simple
0.099304694,785,ml,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????__??_,idiom,telic,ntrl,phy,social,sg,simple
0.449892559,1223,sg,shi,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,_??_,intrans,telic,ntrl,phy,social,sg,simple
0.608622366,656,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,patient,??_??,ability,NA,none,no,no,????,intrans,telic,ntrl,phy,social,sg,simple
0.958930459,,ml,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,_,degree,no,no,??,trans,atelic,pstv,phy,phy,sg,simple
0.006267597,2012,tw,rang,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,_??,ability,NA,none,no,no,_??__,intrans,telic,ntrl,phy,phy,sg,simple
0.508865269,1226,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,??,trans,telic,pstv,social,social,mul,simple
0.929567836,3194,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,__??????_,idiom,telic,ntrl,social,social,sg,simple
0.842634813,2026,tw,rang,yes,adjacent2,cl,event,na,na,unintent,??_,poss,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,????____,idiom,atelic,pstv,phy,ment,sg,simple
0.339657486,2040,tw,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,social,social,sg,simple
0.600870151,2041,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,befry,NA,none,NA,none,no,no,??_,trans,telic,pstv,phy,phy,sg,simple
0.414843472,3198,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,___,trans,telic,pstv,social,social,sg,simple
0.429728798,3207,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_????,idiom,state,ntrl,ment,ment,sg,simple
0.525284376,3208,sg,rang,yes,distant,pron,anim,1,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,????_,intrans,atelic,ntrl,phy,phy,sg,simple
0.501503132,3212,sg,rang,yes,adjacent,pron,anim,3,def,intent,??,incl,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,??__,trans,telic,pstv,ment,ment,sg,simple
0.135589406,3213,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,_,time,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??_????_,idiom,telic,ntrl,ment,ment,sg,simple
0.016932621,790,ml,rang,yes,adjacent,np,inanim,3,def,unintent,_,ability,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,trans,state,pstv,ment,ment,sg,simple
0.449654613,3221,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,___,trans,telic,ntrl,phy,ment,sg,simple
0.392069562,3222,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??_????,idiom,telic,pstv,phy,ment,sg,simple
0.685642707,,ml,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,??__,intrans,atelic,pstv,social,social,sg,simple
0.695412129,1081,sg,ling,yes,adjacent,np,event,3,def,unintent,NA,none,??,degree,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,trans,state,ntrl,ment,ment,mul,simple
0.284640894,3200,sg,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,intrans,state,ntrl,phy,phy,sg,simple
0.483974552,1340,ml,shi,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,NA,none,no,no,????_,trans,telic,ntrl,social,social,sg,simple
0.31635184,2050,tw,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_??_,trans,atelic,ntrl,social,social,sg,simple
0.177585061,2054,tw,rang,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,_,range,yes,no,??__,trans,state,neg,social,social,sg,simple
0.008295841,2057,tw,rang,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,_,ability,NA,none,no,no,????_,intrans,telic,pstv,social,social,sg,simple
0.352725483,2065,tw,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,__,trans,telic,neg,social,social,mul,simple
0.218317944,406,tw,ling,yes,adjacent2,cl,inanim,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,intrans,state,ntrl,ment,ment,sg,simple
0.720750774,2070,tw,rang,yes,adjacent,cl,event,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,trans,telic,ntrl,phy,social,sg,simple
0.634757368,2075,tw,rang,yes,adjacent,np,anim,3,indef,intent,NA,none,NA,none,no,np,event,3,def,no,theme,NA,none,NA,none,no,no,_??_,trans,telic,ntrl,phy,social,sg,simple
0.007141831,1084,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,??,range,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,phy,phy,sg,simple
0.995503542,3233,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,NA,none,no,no,_??____,idiom,state,neg,social,social,sg,simple
0.456788392,1232,sg,shi,yes,distant,np,anim,3,def,unintent,NA,none,_,oth,no,np,anim,3,def,yes,agent,_,ability,??_,time,no,no,_??,intrans,telic,pstv,social,social,mul,simple
0.06761889,411,tw,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,??_,oth,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,__,adj,state,neg,phy,ment,sg,simple
0.785322874,2084,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_??,trans,telic,ntrl,ment,ment,sg,simple
0.065276372,2085,tw,rang,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??__,trans,telic,ntrl,ment,social,sg,simple
0.128726437,793,ml,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_,adj,state,ntrl,ment,ment,sg,simple
0.433024042,3240,sg,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,ment,ment,sg,simple
0.817274754,,ml,ling,yes,adjacent,vp,event,na,na,unintent,NA,none,_,degree,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,adj,state,neg,phy,ment,sg,simple
0.122015479,3243,sg,rang,yes,adjacent,np,inanim,3,def,unintent,??__,ability,NA,none,yes,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,????_,intrans,state,pstv,ment,ment,sg,simple
0.252393838,3246,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,___,ability,NA,none,yes,no,__,trans,telic,ntrl,social,social,sg,simple
0.508594962,796,ml,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,_??_,degree,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_??_????_,idiom,atelic,pstv,social,social,sg,simple
0.67490483,1087,sg,ling,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,simple
0.254994927,3249,sg,rang,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,_??_,degree,no,no,___,trans,state,ntrl,ment,ment,sg,simple
0.47433977,3252,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,__??,degree,no,no,????_,adj,state,neg,ment,ment,sg,simple
0.858563105,1234,sg,shi,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,yes,no,_????_??,idiom,state,pstv,phy,social,sg,simple
0.600325654,1091,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????__??_,idiom,telic,ntrl,phy,social,sg,simple
0.907704075,3254,sg,rang,yes,distant,cl,event,3,def,unintent,_,ability,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,??__,trans,telic,ntrl,social,social,sg,simple
0.00045173,3255,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,??,degree,no,no,????_,adj,state,neg,ment,ment,sg,simple
0.674663392,1238,sg,shi,yes,distant,np,event,3,def,unintent,NA,none,NA,none,no,np,event,3,indef,no,patient,NA,none,NA,none,no,no,__??_,intrans,telic,ntrl,phy,social,mul,simple
0.888342327,,ml,ling,yes,distant,cl,event,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,___,degree,no,no,??__,trans,telic,pstv,ment,ment,sg,simple
0.53297425,3260,sg,rang,yes,distant,np,anim,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___??_,idiom,telic,pstv,phy,ment,sg,simple
0.937184764,1351,ml,shi,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,yes,__??,copula,telic,ntrl,social,social,mul,simple
0.695634446,1352,ml,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,??__,time,no,np,anim,3,def,no,theme,NA,none,NA,none,no,no,????_,trans,atelic,neg,phy,social,sg,simple
0.369219825,3266,sg,rang,yes,distant,np,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,___??_,idiom,atelic,pstv,ment,ment,mul,simple
0.169786299,1356,ml,shi,yes,adjacent,np,event,3,def,unintent,NA,none,??,time,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,??__,trans,atelic,neg,phy,social,sg,simple
0.655216989,1246,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,yes,agent,_,ability,??_,time,no,no,___,trans,telic,pstv,social,social,sg,simple
0.833814426,1361,ml,shi,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,___,trans,atelic,pstv,social,social,sg,simple
0.590486353,3269,sg,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,??__,intrans,telic,ntrl,phy,social,sg,simple
0.526800111,1255,sg,shi,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,_??_??__,idiom,state,pstv,phy,social,sg,simple
0.867733492,3277,sg,rang,yes,distant,cl,inanim,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,no,befry,_??,ability,NA,none,no,no,_??_,trans,telic,pstv,social,social,sg,simple
0.959014717,3281,sg,rang,yes,adjacent,pron,event,3,def,unintent,_??,ability,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_,trans,state,ntrl,ment,social,sg,simple
0.54093546,1259,sg,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,_??,ability,NA,none,no,no,_??_,trans,telic,ntrl,social,social,mul,simple
0.979824343,3298,sg,rang,yes,adjacent,np,inanim,3,def,unintent,NA,none,??,range,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,_??_,trans,telic,pstv,phy,social,sg,simple
0.888848447,2087,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,??,range,no,no,??__,trans,telic,ntrl,ment,ment,sg,simple
0.995141293,667,tw,shi,yes,distant,vp,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,????_,intrans,telic,pstv,social,social,sg,simple
0.117611718,668,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,????_,time,no,no,_??_,trans,telic,neg,phy,social,sg,simple
0.246676097,416,tw,ling,yes,adjacent,np,inanim,3,def,unintent,NA,none,??,range,no,np,inanim,3,def,no,theme,NA,none,_,degree,no,no,??,adj,state,neg,phy,social,sg,simple
0.20426591,2091,tw,rang,yes,adjacent,pron,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,social,social,sg,simple
0.399385181,2096,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,??_,oth,no,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,__,trans,atelic,ntrl,social,social,sg,simple
0.39850671,1100,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,simple
0.463018811,1101,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,????_,trans,state,neg,ment,ment,sg,simple
0.80382715,3299,sg,rang,yes,adjacent,pron,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,??_??,time,no,no,??___,trans,telic,neg,ment,ment,sg,simple
0.492792637,1261,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,_,time,no,no,_????,trans,telic,neg,phy,phy,mul,simple
0.90292171,1262,sg,shi,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,_____,idiom,state,neg,phy,social,sg,simple
0.690378446,3308,sg,rang,yes,distant,np,anim,3,def,unintent,NA,none,NA,none,yes,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??_,intrans,atelic,pstv,social,social,sg,simple
0.328600471,1368,ml,shi,yes,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,_____,idiom,state,pstv,social,social,sg,simple
0.45741462,1104,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,__,time,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??_??,trans,telic,ntrl,social,social,sg,simple
0.303683682,1264,sg,shi,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,_,ability,????____??__,manner,no,no,????_????,intrans,atelic,pstv,social,social,sg,simple
0.640380605,1266,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,????_,adj,state,neg,phy,social,sg,simple
0.898459448,1374,ml,shi,yes,distant,cl,event,3,indef,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,__??,copula,telic,pstv,social,social,sg,simple
0.438168744,3318,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,??????,trans,state,ntrl,ment,ment,sg,simple
0.129674873,3319,sg,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,trans,telic,pstv,phy,ment,sg,simple
0.844173467,3322,sg,rang,yes,adjacent,cl,inanim,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,___,intrans,atelic,ntrl,phy,social,sg,simple
0.490352894,,ml,ling,yes,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,_??_,trans,telic,neg,phy,social,sg,simple
0.388391272,3324,sg,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,????_,trans,telic,ntrl,phy,phy,sg,simple
0.238624466,1272,sg,shi,yes,distant,cl,event,3,indef,intent,_??,ability,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,yes,??__,trans,state,pstv,phy,phy,sg,simple
0.141511922,1269,sg,shi,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,_,range,no,no,___,trans,telic,neg,phy,phy,sg,simple
0.93280337,1275,sg,shi,yes,adjacent,vp,event,na,na,unintent,_,ability,NA,none,no,np,inanim,3,indef,no,patient,NA,none,_????,time,no,no,??__,intrans,telic,pstv,phy,phy,sg,simple
0.062784552,1271,sg,shi,yes,adjacent,np,inanim,3,def,unintent,??,poss,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,??__,trans,telic,neg,social,social,sg,simple
0.317349357,805,ml,rang,yes,adjacent,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,??,degree,yes,no,___,intrans,state,neg,phy,phy,sg,simple
